player_id,name_key,position,season,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,wopr,def_tackles_solo,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_tackles_for_loss,def_fumbles_forced,fg_made,fg_att,fg_missed,fg_long,pat_made,pat_att,fantasy_points,fantasy_points_ppr,player_name_full,college,draft_slot,draft_slot_label,round,pick,draft_year
00-0022161,T.Suggs,OLB,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,51,15,0,0,6,0,12,1,0,0,0,0,0,0,0,0,Terrell Suggs,Arizona State,7,UDFA,,,
00-0022161,T.Suggs,OLB,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6.5,50.5,9,0,0,0,0,9,4,0,0,0,0,0,0,0,0,Terrell Suggs,Arizona State,7,UDFA,,,
00-0022247,M.Adams,FS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,8,2,5,63,6,1,1,3,0,0,0,0,0,0,0,0,Montravius Adams,Auburn,3,R3,3,93,2017
00-0022247,M.Adams,FS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,2,56,2,0,1,2,0,0,0,0,0,0,0,0,Montravius Adams,Auburn,3,R3,3,93,2017
00-0022247,M.Adams,FS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2,2,42,10,0,1,2,0,0,0,0,0,0,0,0,Montravius Adams,Auburn,3,R3,3,93,2017
00-0022247,M.Adams,FS,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,3,11,6,0,3,0,0,0,0,0,0,0,0,0,Montravius Adams,Auburn,3,R3,3,93,2017
00-0022247,M.Adams,FS,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Montravius Adams,Auburn,3,R3,3,93,2017
00-0022414,M.Floyd,WR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,69,561,3,1,1387,86,19,-1.71427214,5.598517309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,102.1,Malcom Floyd,Wyoming,7,UDFA,,,
00-0022427,W.Welker,WR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,102,0,0,119,50,5,-11.11928729,1.322884099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,23.2,Wes Welker,Texas Tech,7,UDFA,,,
00-0022455,D.Muhlbach,LS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Don Muhlbach,Texas A&amp;M,7,UDFA,,,
00-0022455,D.Muhlbach,LS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Don Muhlbach,Texas A&amp;M,7,UDFA,,,
00-0022455,D.Muhlbach,LS,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Don Muhlbach,Texas A&amp;M,7,UDFA,,,
00-0022455,D.Muhlbach,LS,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Don Muhlbach,Texas A&amp;M,7,UDFA,,,
00-0022455,D.Muhlbach,LS,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Don Muhlbach,Texas A&amp;M,7,UDFA,,,
00-0022531,J.Peters,OT,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Peters,Arkansas,7,UDFA,,,
00-0022531,J.Peters,OT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Peters,Arkansas,7,UDFA,,,
00-0022531,J.Peters,OT,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Peters,Arkansas,7,UDFA,,,
00-0022531,J.Peters,OT,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Peters,Arkansas,7,UDFA,,,
00-0022531,J.Peters,OT,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Peters,Arkansas,7,UDFA,,,
00-0022531,J.Peters,OT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Peters,Arkansas,7,UDFA,,,
00-0022531,J.Peters,OT,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Peters,Arkansas,7,UDFA,,,
00-0022684,D.Jones,P,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deion Jones,LSU,2,R2,2,52,2016
00-0022684,D.Jones,P,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-3.664865253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deion Jones,LSU,2,R2,2,52,2016
00-0022684,D.Jones,P,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deion Jones,LSU,2,R2,2,52,2016
00-0022684,D.Jones,P,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deion Jones,LSU,2,R2,2,52,2016
00-0022695,J.Babin,DE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022712,V.Wilfork,NT,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vince Wilfork,Miami (Fla.),7,UDFA,,,
00-0022712,V.Wilfork,NT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,Vince Wilfork,Miami (Fla.),7,UDFA,,,
00-0022736,S.Jackson,RB,2015,0,0,0,0,0,0,0,0,0,0,0,21,50,1,0,4,-2.737324536,1,1,20,0,0,-3,23,1,2.19068588,0.049393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,Storey Jackson,Liberty,7,UDFA,,,
00-0022740,J.Allen,DE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,13,16,1,2,3,0,4,0,0,0,0,0,0,0,0,0,Javorius Allen,USC,4,R4,4,125,2015
00-0022750,D.Edwards,DT,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,David Edwards,Wisconsin,5,R5,5,169,2019
00-0022787,M.Schaub,QB,2015,52,80,540,3,4,3,-27,554,261,28,-4.685892605,4,10,0,0,1,-3.807910364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,26.6,,,,,,,
00-0022787,M.Schaub,QB,2016,1,3,16,0,0,0,0,18,5,1,-0.14459047,2,-2,0,0,0,-2.437451926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,,,,,,,
00-0022787,M.Schaub,QB,2018,5,7,20,0,0,0,0,32,8,1,-2.43650824,1,0,0,1,1,-1.404857435,1,1,-7,0,0,-7,0,0,-1.410326101,0.019684308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,,,,,,,
00-0022787,M.Schaub,QB,2019,50,67,580,3,1,2,-19,488,266,30,24.93600657,3,-3,0,0,0,-3.306020607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,32.9,,,,,,,
00-0022787,M.Schaub,QB,2020,0,0,0,0,0,0,0,0,0,0,0,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4,,,,,,,
00-0022793,A.Smith,DE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.5,17,8,0,0,2,0,3,0,0,0,0,0,0,0,0,0,Andre Smith,North Carolina,6,R6,7,234,2018
00-0022793,A.Smith,DE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,3.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andre Smith,North Carolina,6,R6,7,234,2018
00-0022803,E.Manning,QB,2015,387,618,4432,35,14,27,-157,4668,2086,206,56.87256286,20,61,0,3,7,-9.591374306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.38,287.38,Eli Manning,Mississippi,7,UDFA,,,
00-0022803,E.Manning,QB,2016,377,598,4027,26,16,21,-142,4702,2011,193,-5.597733377,21,-9,0,0,2,-14.61429579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.18,224.18,Eli Manning,Mississippi,7,UDFA,,,
00-0022803,E.Manning,QB,2017,352,571,3468,19,13,32,-189,4171,1619,170,-62.17655445,12,26,1,1,3,-9.737244024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.32,187.32,Eli Manning,Mississippi,7,UDFA,,,
00-0022803,E.Manning,QB,2018,380,576,4299,21,11,47,-358,4229,2162,207,29.09834421,15,20,1,0,5,6.784902483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.96,239.96,Eli Manning,Mississippi,7,UDFA,,,
00-0022803,E.Manning,QB,2019,91,147,1042,6,5,5,-44,1199,417,47,-6.98030983,4,7,0,1,2,-0.764281582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.38,54.38,Eli Manning,Mississippi,7,UDFA,,,
00-0022805,R.Starks,DE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,9,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022811,J.Cotchery,WR,2015,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,1.072690744,39,54,485,3,0,451,196,26,30.54771545,3.666218627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1,107.1,,,,,,,
00-0022824,A.Lee,P,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022824,A.Lee,P,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022824,A.Lee,P,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022824,A.Lee,P,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022824,A.Lee,P,2019,1,1,26,0,0,0,0,26,0,1,4.24068724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,,,,,,,
00-0022824,A.Lee,P,2020,1,1,26,0,0,0,0,14,12,1,4.014011434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,,,,,,,
00-0022824,A.Lee,P,2021,0,0,0,0,0,0,0,0,0,0,-0.947,1,0,0,1,1,-2.512074173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,,,,,,,
00-0022824,A.Lee,P,2022,1,1,4,0,0,0,0,0,4,1,2.864476956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,,,,,,,
00-0022839,D.Smith,OLB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,19.5,5,1,-1,3,0,7,0,0,0,0,0,0,0,0,0,D'Joun Smith,Florida Atlantic,3,R3,3,65,2015
00-0022839,Da.Smith,OLB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,-5,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022864,L.McCown,QB,2015,32,39,335,0,1,1,0,285,153,19,15.99343483,0,0,0,0,0,-0.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,11.4,Luke McCown,Louisiana Tech,7,UDFA,,,
00-0022874,J.Scobee,K,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,130,6,7,0,0,,,,,,,
00-0022900,W.Allen,S,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,29,4,1,20,8,0,5,2,0,0,0,0,0,0,0,0,,,,,,,
00-0022921,L.Fitzgerald,WR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,145,1215,9,2,1238,462,65,54.3764656,8.858134838,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.5,280.5,Larry Fitzgerald,Pittsburgh,7,UDFA,,,
00-0022921,L.Fitzgerald,WR,2016,0,1,0,0,0,0,0,22,0,0,-0.562379278,2,5,0,0,0,-0.431021964,107,150,1023,6,2,1150,358,60,30.59293392,7.766318287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8,243.8,Larry Fitzgerald,Pittsburgh,7,UDFA,,,
00-0022921,L.Fitzgerald,WR,2017,1,1,21,0,0,0,0,18,3,1,1.241254003,0,0,0,0,0,0,109,161,1156,6,1,1336,408,66,28.81674384,9.400348604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.44,261.44,Larry Fitzgerald,Pittsburgh,7,UDFA,,,
00-0022921,L.Fitzgerald,WR,2018,1,1,32,1,0,0,0,28,4,1,3.088042841,0,0,0,0,0,0,69,112,734,6,0,1033,205,39,1.667336207,8.458664723,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.68,185.68,Larry Fitzgerald,Pittsburgh,7,UDFA,,,
00-0022921,L.Fitzgerald,WR,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,109,804,4,1,852,343,40,4.584143122,7.075445765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4,177.4,Larry Fitzgerald,Pittsburgh,7,UDFA,,,
00-0022921,L.Fitzgerald,WR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,409,1,0,432,185,25,-1.771350917,4.146408256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9,100.9,Larry Fitzgerald,Pittsburgh,7,UDFA,,,
00-0022923,D.Hall,S,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Deiondre' Hall,Northern Iowa,4,R4,4,127,2016
00-0022923,D.Hall,S,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Deiondre' Hall,Northern Iowa,4,R4,4,127,2016
00-0022923,D.Hall,S,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Deiondre' Hall,Northern Iowa,4,R4,4,127,2016
00-0022924,B.Roethlisberger,QB,2015,319,469,3938,21,16,20,-141,4738,1463,174,100.7475065,15,29,0,1,4,-6.235534687,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.12,228.12,Ben Roethlisberger,"Miami, O.",7,UDFA,,,
00-0022924,B.Roethlisberger,QB,2016,328,509,3819,29,13,17,-141,4412,1741,184,83.89813593,16,14,1,2,5,-4.134385501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.16,252.16,Ben Roethlisberger,"Miami, O.",7,UDFA,,,
00-0022924,B.Roethlisberger,QB,2017,361,562,4259,28,14,21,-139,5002,2096,209,86.70463093,28,47,0,2,8,-4.967345478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.06,261.06,Ben Roethlisberger,"Miami, O.",7,UDFA,,,
00-0022924,B.Roethlisberger,QB,2018,452,675,5129,34,16,24,-166,5254,2802,249,146.111189,31,98,3,0,13,11.13670306,1,1,-1,0,0,0,-1,0,-0.575267072,0.033333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.86,341.86,Ben Roethlisberger,"Miami, O.",7,UDFA,,,
00-0022924,B.Roethlisberger,QB,2019,35,62,351,0,1,2,-7,576,193,14,-13.16525822,1,7,0,0,0,0.032434749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.74,12.74,Ben Roethlisberger,"Miami, O.",7,UDFA,,,
00-0022924,B.Roethlisberger,QB,2020,399,608,3803,33,10,13,-118,4225,1956,195,55.32286141,25,11,0,3,7,-19.62847509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.22,267.22,Ben Roethlisberger,"Miami, O.",7,UDFA,,,
00-0022924,B.Roethlisberger,QB,2021,390,605,3740,22,10,38,-239,4069,1932,188,-45.31755301,20,5,1,0,3,-1.979403428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.1,218.1,Ben Roethlisberger,"Miami, O.",7,UDFA,,,
00-0022927,K.Dansby,ILB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,6,3,93,6,2,6,2,0,0,0,0,0,0,0,0,,,,,,,
00-0022927,K.Dansby,ILB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,2,0,0,6,0,7,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022927,K.Dansby,ILB,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,8,5,1,4,4,0,7,0,0,0,0,0,0,0,0,0,,,,,,,
00-0022942,P.Rivers,QB,2015,437,661,4792,29,13,40,-264,4754,2625,228,67.08156312,17,28,0,2,4,-6.797662078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.48,284.48,,,,,,,
00-0022942,P.Rivers,QB,2016,349,578,4386,33,21,36,-188,4856,2020,216,50.05137847,14,35,0,2,4,-3.780826924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.94,258.94,,,,,,,
00-0022942,P.Rivers,QB,2017,360,575,4515,28,10,18,-120,4745,2144,216,116.6014824,18,-2,0,3,5,-8.134279319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.4,270.4,,,,,,,
00-0022942,P.Rivers,QB,2018,347,508,4308,32,12,32,-204,3948,2119,214,141.0976528,18,7,0,1,3,-14.58090715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.02,285.02,,,,,,,
00-0022942,P.Rivers,QB,2019,390,591,4615,23,20,34,-222,5047,2154,219,68.73409827,12,29,0,3,5,-10.25096865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.5,235.5,,,,,,,
00-0022942,P.Rivers,QB,2020,369,543,4169,24,11,19,-118,3888,2226,200,104.4440572,18,-8,0,0,0,-10.11869763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.96,239.96,,,,,,,
00-0022943,B.Watson,TE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,110,825,6,1,985,241,42,43.24931134,6.112720376,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.5,190.5,Brad Watson,Wake Forest,7,UDFA,,,
00-0022943,B.Watson,TE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,79,522,4,1,416,263,31,11.26022061,4.412354433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2,137.2,Brad Watson,Wake Forest,7,UDFA,,,
00-0022943,B.Watson,TE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,400,2,0,470,87,21,20.63601066,3.477636851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,87,Brad Watson,Wake Forest,7,UDFA,,,
00-0022943,B.Watson,TE,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,173,0,0,214,83,9,10.20186813,1.452413808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,34.3,Brad Watson,Wake Forest,7,UDFA,,,
00-0022999,J.Kuhn,FB,2015,0,0,0,0,0,0,0,0,0,0,0,9,28,2,0,3,1.450734715,6,10,56,0,0,-1,59,3,-0.526509428,0.42199585,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,26.4,John Kuhn,Shippensburg,7,UDFA,,,
00-0022999,J.Kuhn,FB,2016,0,0,0,0,0,0,0,0,0,0,0,18,37,4,0,12,4.352981295,16,20,70,1,0,15,50,5,0.41064948,0.819072182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7,56.7,John Kuhn,Shippensburg,7,UDFA,,,
00-0022999,J.Kuhn,FB,2017,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0.082810673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,John Kuhn,Shippensburg,7,UDFA,,,
00-0023003,G.Warren,LS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greg Warren,North Carolina,7,UDFA,,,
00-0023013,B.Browner,CB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,Brandon Browner,,7,UDFA,,,
00-0023016,E.Pears,OT,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erik Pears,,7,UDFA,,,
00-0023096,N.Novak,K,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,21,3,382,29,31,0,0,Nick Novak,Maryland,7,UDFA,,,
00-0023096,N.Novak,K,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,41,6,560,22,25,0,0,Nick Novak,Maryland,7,UDFA,,,
00-0023096,N.Novak,K,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,174,17,18,0,0,Nick Novak,Maryland,7,UDFA,,,
00-0023173,J.Denney,LS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Denney,Brigham Young,7,UDFA,,,
00-0023173,J.Denney,LS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Denney,Brigham Young,7,UDFA,,,
00-0023173,J.Denney,LS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Denney,Brigham Young,7,UDFA,,,
00-0023173,J.Denney,LS,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Denney,Brigham Young,7,UDFA,,,
